"Elevation","Aspect","Slope","Horizontal_Distance_To_Hydrology","Vertical_Distance_To_Hydrology","Horizontal_Distance_To_Roadways","Hillshade_9am","Hillshade_Noon","Horizontal_Distance_To_Fire_Points","Wilderness_Area1","Wilderness_Area2","Wilderness_Area3","Wilderness_Area4","Soil_Type10","Soil_Type12","Soil_Type22","Soil_Type23","Soil_Type29","Soil_Type30","Soil_Type32","Soil_Type33","Cover_Type"
2718,10,11,192,-4,1019,209,219,1390,1,0,0,0,0,0,0,1,0,0,0,0,"2"
2975,220,20,210,89,6200,192,254,4915,1,0,0,0,0,0,0,0,0,0,0,0,"2"
2848,280,26,247,32,1150,142,233,1679,0,0,1,0,0,0,0,0,0,0,0,0,"2"
3208,90,2,966,104,3070,222,236,2516,0,0,1,0,0,0,0,0,0,0,1,0,"2"
2841,358,12,418,92,2703,202,218,2804,1,0,0,0,0,1,0,0,0,0,0,0,"2"
2762,81,10,120,19,2751,233,223,6542,1,0,0,0,0,1,0,0,0,0,0,0,"2"
2603,12,9,67,6,446,211,221,6078,1,0,0,0,0,0,0,0,1,0,0,0,"2"
2789,68,13,313,59,2588,233,214,2048,0,0,1,0,0,0,0,0,0,0,1,0,"2"
2955,331,5,467,144,4853,208,234,5047,1,0,0,0,0,1,0,0,0,0,0,0,"2"
2608,87,9,175,0,1486,234,224,457,0,0,1,0,0,0,0,0,0,0,0,0,"2"
3113,50,14,270,66,4512,226,208,2501,1,0,0,0,0,0,0,0,1,0,0,0,"2"
2758,12,12,330,19,1365,208,216,2310,1,0,0,0,0,1,0,0,0,0,0,0,"2"
2978,68,11,648,97,1652,232,218,2890,0,0,1,0,0,0,0,0,0,0,0,1,"2"
3333,185,20,722,197,912,219,249,4475,0,1,0,0,0,0,0,0,0,0,0,1,"2"
3004,213,11,301,26,5104,210,251,6010,1,0,0,0,0,0,0,0,0,1,0,0,"2"
2748,208,36,212,116,1770,170,245,1207,0,0,1,0,0,0,0,0,0,0,0,0,"2"
3034,81,11,649,-30,1317,235,219,1168,1,0,0,0,0,0,0,0,1,0,0,0,"2"
2853,15,11,134,18,469,210,217,513,0,0,1,0,0,0,0,0,0,0,0,0,"2"
2517,121,15,30,4,1401,244,227,4496,1,0,0,0,0,0,0,0,0,0,0,0,"2"
3129,44,13,722,65,3606,222,211,2896,1,0,0,0,0,0,0,0,1,0,0,0,"2"
2702,358,15,180,52,1050,196,211,2001,1,0,0,0,0,1,0,0,0,0,0,0,"2"
2992,42,13,484,51,2376,222,210,2713,0,0,1,0,0,0,0,0,0,0,0,0,"2"
3052,117,13,480,64,1101,242,228,1878,0,0,1,0,0,0,0,1,0,0,0,0,"2"
3082,139,5,175,18,3814,228,238,331,1,0,0,0,0,0,0,0,1,0,0,0,"2"
2634,80,5,162,27,1624,227,230,4886,1,0,0,0,0,1,0,0,0,0,0,0,"2"
2943,81,5,30,1,1897,226,231,2525,0,0,1,0,0,0,0,0,0,0,0,0,"2"
3087,338,25,408,-20,2451,157,195,2251,0,0,1,0,0,0,0,0,0,0,1,0,"2"
2736,65,11,90,-13,1456,230,218,2010,1,0,0,0,0,0,0,0,1,0,0,0,"2"
2622,37,10,242,64,960,220,219,671,1,0,0,0,0,0,0,0,1,0,0,0,"2"
2693,210,9,108,13,1299,213,249,3531,1,0,0,0,0,1,0,0,0,0,0,0,"2"
2837,137,27,85,42,4868,249,218,4673,1,0,0,0,0,0,0,0,0,1,0,0,"2"
2721,49,15,268,34,1650,225,207,446,1,0,0,0,0,0,0,0,1,0,0,0,"2"
2991,92,8,480,65,5247,233,228,6392,1,0,0,0,0,1,0,0,0,0,0,0,"2"
2924,68,16,524,159,1706,235,206,1950,0,0,1,0,0,0,0,0,0,0,1,0,"2"
3208,106,6,361,17,5814,231,232,3004,1,0,0,0,0,0,0,0,1,0,0,0,"2"
2834,99,9,0,0,5688,235,228,4562,1,0,0,0,0,0,0,0,0,1,0,0,"2"
2630,27,8,323,40,1082,217,222,5518,1,0,0,0,0,0,0,0,1,0,0,0,"2"
3025,148,8,277,62,4124,231,240,2423,1,0,0,0,0,0,0,0,1,0,0,0,"2"
3114,335,20,90,35,1974,171,209,1872,0,0,1,0,0,0,0,1,0,0,0,0,"2"
2718,108,2,268,29,1968,223,236,5862,1,0,0,0,0,1,0,0,0,0,0,0,"2"
2563,22,24,120,19,967,198,181,1064,0,0,1,0,1,0,0,0,0,0,0,0,"2"
3004,180,6,180,22,4904,223,244,5104,1,0,0,0,0,0,0,0,1,0,0,0,"2"
2960,185,3,60,6,1154,220,241,150,0,0,1,0,0,0,0,1,0,0,0,0,"2"
2943,103,4,351,53,3204,227,234,1959,1,0,0,0,0,0,0,0,1,0,0,0,"2"
3153,239,7,361,22,3288,207,246,916,1,0,0,0,0,0,0,0,1,0,0,0,"2"
3180,35,17,524,104,484,216,201,1772,0,0,1,0,0,0,0,0,0,0,0,1,"2"
3077,114,16,150,42,4897,246,222,192,1,0,0,0,0,0,0,0,0,1,0,0,"2"
2739,14,9,134,-3,1140,212,222,2347,0,0,1,0,0,0,0,0,0,0,0,0,"2"
2953,231,9,175,39,362,205,249,1383,0,0,1,0,0,0,0,0,0,0,1,0,"2"
2884,109,27,124,76,841,254,197,503,1,0,0,0,0,0,0,0,1,0,0,0,"2"
3159,51,18,85,0,3102,226,199,3097,0,0,1,0,0,0,0,0,0,0,0,0,"2"
2911,318,14,120,28,1890,183,227,2285,0,0,1,0,0,0,0,0,0,0,0,1,"2"
3026,291,10,335,125,2572,192,239,1538,0,0,1,0,0,0,0,0,0,0,0,1,"2"
3205,115,15,808,30,3071,244,225,2848,0,0,1,0,0,0,0,0,0,0,1,0,"2"
2914,49,18,175,61,1788,225,197,2910,0,0,1,0,0,0,0,0,0,0,0,1,"2"
2857,91,20,382,98,1761,246,204,942,0,0,1,0,0,0,0,0,0,0,0,0,"2"
3073,161,11,366,39,6555,231,243,3121,1,0,0,0,0,0,0,0,1,0,0,0,"2"
2988,327,22,192,86,1908,162,210,2804,0,0,1,0,0,0,0,0,0,0,1,0,"2"
3047,315,1,67,0,2830,215,237,644,1,0,0,0,0,0,0,1,0,0,0,0,"2"
3001,77,13,216,76,1443,236,215,1614,0,0,1,0,0,0,0,0,0,0,1,0,"2"
2926,267,10,365,-49,1194,195,244,379,0,0,1,0,0,0,0,0,0,0,1,0,"2"
2928,50,16,95,18,1310,225,205,1410,0,0,1,0,0,0,0,0,0,0,0,1,"2"
3059,92,18,630,227,644,245,210,1008,1,0,0,0,0,0,0,0,0,1,0,0,"2"
3236,71,11,0,0,1818,232,219,1731,0,1,0,0,0,0,0,1,0,0,0,0,"2"
2953,183,16,153,51,1539,222,249,2658,0,0,1,0,0,0,0,0,0,0,0,1,"2"
2789,320,15,182,50,1771,181,225,3174,1,0,0,0,0,0,0,0,0,1,0,0,"2"
2873,153,4,30,0,1653,225,240,2527,0,0,1,0,0,0,0,0,0,0,0,0,"2"
3053,86,11,499,-9,192,236,222,1430,0,0,1,0,0,0,0,1,0,0,0,0,"2"
3322,354,19,600,98,3141,185,204,3483,0,0,1,0,0,0,0,0,0,0,0,0,"2"
2984,177,25,1003,189,2700,222,244,1206,0,0,1,0,0,0,0,0,0,0,0,0,"2"
2873,57,14,242,27,1924,229,210,2761,0,0,1,0,0,0,0,0,0,0,0,0,"2"
3257,61,6,551,109,752,225,227,1907,1,0,0,0,0,0,0,1,0,0,0,0,"2"
2421,108,10,30,-1,603,238,228,636,0,0,1,0,1,0,0,0,0,0,0,0,"2"
2881,272,22,459,235,1262,155,240,1775,0,0,1,0,0,0,0,0,0,0,0,1,"2"
2868,82,21,182,55,3102,244,197,2155,0,0,1,0,0,0,0,0,0,0,0,1,"2"
3019,252,9,362,-15,2518,199,247,1443,0,0,1,0,0,0,0,0,0,0,0,0,"2"
2591,101,18,124,36,900,247,214,3387,1,0,0,0,0,0,0,0,1,0,0,0,"2"
3212,126,25,335,-109,424,252,215,3900,0,1,0,0,0,0,1,0,0,0,0,0,"2"
3213,160,15,218,62,883,234,242,2502,1,0,0,0,0,0,1,0,0,0,0,0,"2"
3026,157,14,127,26,2135,235,241,1364,0,0,1,0,0,0,0,0,0,0,0,0,"2"
2562,159,14,67,14,1020,234,242,391,1,0,0,0,0,0,0,0,0,1,0,0,"2"
2814,87,9,446,41,1651,234,224,1170,1,0,0,0,0,1,0,0,0,0,0,0,"2"
3029,30,19,95,4,1240,211,196,1350,0,0,1,0,0,0,0,0,0,0,0,0,"2"
2870,113,18,218,65,242,248,218,1261,1,0,0,0,0,0,0,0,1,0,0,0,"2"
3031,21,13,351,72,4052,211,212,2234,1,0,0,0,0,0,0,0,0,0,0,0,"2"
3097,85,31,731,-7,782,246,171,1776,1,0,0,0,0,0,0,0,0,1,0,0,"2"
3068,325,8,60,9,4181,201,232,2239,1,0,0,0,0,0,0,1,0,0,0,0,"2"
3138,152,14,408,-22,964,237,239,1259,1,0,0,0,0,0,0,0,0,1,0,0,"2"
2598,9,3,330,5,787,216,233,5464,1,0,0,0,0,0,0,0,1,0,0,0,"2"
2856,311,25,256,101,3756,144,212,1068,1,0,0,0,0,0,0,0,1,0,0,0,"2"
3057,6,13,300,23,4299,204,215,2955,1,0,0,0,0,0,0,0,1,0,0,0,"2"
2753,68,15,283,75,1040,234,208,999,0,0,1,0,0,0,0,0,0,0,0,0,"2"
2667,353,6,417,24,1440,210,230,5892,1,0,0,0,0,0,0,0,1,0,0,0,"2"
2935,38,32,350,124,2742,203,154,872,0,0,1,0,0,0,0,0,0,0,0,1,"2"
3281,27,2,270,38,4890,218,234,671,1,0,0,0,0,0,0,0,1,0,0,0,"2"
2836,116,28,108,40,201,254,202,1511,1,0,0,0,0,0,0,0,0,1,0,0,"2"
2786,14,8,0,0,3249,213,224,5835,1,0,0,0,0,0,0,0,0,0,0,0,"2"
2871,178,14,379,71,2322,225,247,1935,0,0,1,0,0,0,0,0,0,0,0,0,"2"
3136,6,2,30,1,4041,216,234,1536,1,0,0,0,0,0,0,1,0,0,0,0,"2"
3075,262,8,108,8,5583,200,245,2297,1,0,0,0,0,0,0,1,0,0,0,0,"2"
3191,59,11,242,43,5730,228,217,2018,1,0,0,0,0,0,0,0,1,0,0,0,"2"
2887,144,4,404,39,2741,226,239,2363,1,0,0,0,0,0,0,1,0,0,0,0,"2"
3210,193,13,721,-3,469,218,250,2470,0,0,1,0,0,0,0,1,0,0,0,0,"2"
2829,40,7,67,5,454,221,224,400,0,0,1,0,0,0,0,1,0,0,0,0,"2"
3092,49,10,0,0,1747,224,218,2382,1,0,0,0,0,0,0,0,0,0,0,0,"2"
2847,96,9,0,0,3288,235,227,2568,1,0,0,0,0,0,0,1,0,0,0,0,"2"
3132,156,18,510,95,2458,238,239,1277,0,0,1,0,0,0,0,0,0,0,0,0,"2"
2685,79,20,418,81,1477,242,201,4161,1,0,0,0,0,0,0,0,1,0,0,0,"2"
2842,155,4,30,-1,2100,224,240,2506,0,0,1,0,0,0,0,0,0,0,0,0,"2"
2523,40,11,127,5,2365,221,215,2337,0,0,1,0,1,0,0,0,0,0,0,0,"2"
2869,326,24,295,107,1239,154,206,1208,0,0,1,0,0,0,0,0,0,0,0,1,"2"
2912,135,5,0,0,837,228,238,2102,1,0,0,0,0,0,0,1,0,0,0,0,"2"
2858,62,4,424,237,474,223,232,942,0,0,1,0,0,0,0,0,0,0,1,0,"2"
3176,265,24,532,79,5944,152,242,2591,1,0,0,0,0,0,0,0,0,1,0,0,"2"
2785,102,14,170,35,1931,243,221,680,0,0,1,0,0,0,0,0,0,0,0,0,"2"
3116,27,6,342,47,4192,217,226,2026,1,0,0,0,0,0,0,0,1,0,0,0,"2"
2887,68,19,234,68,2257,236,199,1339,0,0,1,0,1,0,0,0,0,0,0,0,"2"
3197,157,14,42,-1,3310,235,241,300,0,0,1,0,0,0,1,0,0,0,0,0,"2"
2883,117,16,175,29,2324,245,224,618,0,0,1,0,0,0,0,0,0,0,0,0,"2"
3067,291,6,607,113,875,203,239,964,0,1,0,0,0,0,0,1,0,0,0,0,"2"
3093,45,19,323,23,4167,221,194,3056,1,0,0,0,0,0,0,0,1,0,0,0,"2"
3206,219,17,379,74,934,199,254,638,0,0,1,0,0,0,0,0,0,0,1,0,"2"
2863,106,8,511,62,2676,235,230,2795,1,0,0,0,0,1,0,0,0,0,0,0,"2"
2860,114,31,42,16,874,254,193,1657,0,0,1,0,0,0,0,0,0,0,0,1,"2"
3126,29,13,201,10,2940,215,211,3092,0,0,1,0,0,0,0,0,0,0,0,0,"2"
3009,279,14,150,2,3055,181,241,1875,0,0,1,0,0,0,0,0,0,0,0,0,"2"
2737,93,9,362,23,1357,235,226,2294,1,0,0,0,0,0,0,0,1,0,0,0,"2"
2953,34,18,716,176,1216,214,197,2532,0,0,1,0,0,0,0,0,0,0,0,1,"2"
2545,131,4,0,0,930,227,237,379,1,0,0,0,0,0,0,0,0,0,0,0,"2"
2919,111,11,0,0,4541,238,229,5425,1,0,0,0,0,0,0,0,1,0,0,0,"2"
3082,234,8,361,36,5777,206,248,1890,1,0,0,0,0,0,1,0,0,0,0,0,"2"
2598,38,8,0,0,335,220,223,1249,1,0,0,0,0,0,0,0,0,0,0,0,"2"
2991,126,6,641,65,5187,231,236,6122,1,0,0,0,0,0,0,0,0,0,0,0,"2"
2806,62,14,382,115,382,231,211,2563,1,0,0,0,0,0,0,0,0,0,0,0,"2"
2778,119,9,391,48,2793,235,233,1879,0,0,1,0,0,0,0,0,0,0,0,0,"2"
2534,322,19,300,64,908,168,217,849,0,0,1,0,1,0,0,0,0,0,0,0,"2"
2981,47,12,134,21,661,224,214,2596,1,0,0,0,0,0,0,0,1,0,0,0,"2"
2975,266,8,313,75,1610,201,243,1351,0,0,1,0,0,0,0,0,0,0,0,0,"2"
2964,62,5,360,25,4240,224,230,4536,1,0,0,0,0,1,0,0,0,0,0,0,"2"
3128,278,10,190,15,1167,193,242,1517,0,1,0,0,0,0,0,0,0,0,0,0,"2"
3256,227,15,95,1,3602,197,253,1578,0,0,1,0,0,0,0,0,0,0,1,0,"2"
3005,65,4,488,117,2474,223,231,1806,0,0,1,0,0,0,0,0,0,0,1,0,"2"
3073,21,10,192,11,2647,214,219,2899,0,0,1,0,0,0,0,0,0,0,1,0,"2"
2683,73,24,95,-5,2751,239,185,1130,0,0,1,0,1,0,0,0,0,0,0,0,"2"
2783,39,10,0,0,2379,221,217,2858,1,0,0,0,0,0,0,1,0,0,0,0,"2"
2984,316,20,283,62,1651,164,219,797,0,0,1,0,0,0,0,0,0,0,0,0,"2"
3171,211,11,277,6,2809,211,251,811,0,0,1,0,0,0,0,0,0,0,1,0,"2"
2444,20,8,0,0,1242,215,224,872,0,0,0,1,1,0,0,0,0,0,0,0,"2"
3136,19,14,256,60,871,208,209,1652,0,0,1,0,0,0,0,0,0,0,0,1,"2"
3177,156,5,1189,182,3059,225,240,2016,0,0,1,0,0,0,0,0,0,0,1,0,"2"
2836,54,9,335,49,730,225,221,240,1,0,0,0,0,0,0,0,1,0,0,0,"2"
2780,326,14,95,8,256,186,224,1172,1,0,0,0,0,0,0,0,0,1,0,0,"2"
2743,59,13,90,28,1154,230,211,2287,0,0,1,0,0,0,0,0,0,0,0,0,"2"
2902,31,10,212,25,649,218,219,1819,1,0,0,0,0,0,0,0,1,0,0,0,"2"
2615,38,14,366,28,1415,219,209,4204,1,0,0,0,0,0,0,0,1,0,0,0,"2"
2965,232,6,450,48,5481,211,245,2554,1,0,0,0,0,0,0,0,0,1,0,0,"2"
2964,301,4,342,33,3765,208,238,850,1,0,0,0,0,0,0,0,1,0,0,0,"2"
3105,15,13,466,35,4866,208,212,371,1,0,0,0,0,0,0,0,0,1,0,0,"2"
2823,87,28,124,49,4106,247,181,808,1,0,0,0,0,0,1,0,0,0,0,0,"2"
3130,101,11,330,84,270,238,226,1762,1,0,0,0,0,0,0,1,0,0,0,0,"2"
2853,99,11,150,33,2249,238,225,2848,1,0,0,0,0,0,0,0,0,1,0,0,"2"
2949,255,11,433,49,5586,194,247,5168,1,0,0,0,0,0,0,0,1,0,0,0,"2"
3098,295,15,0,0,2412,175,234,658,0,0,1,0,0,0,0,0,0,0,1,0,"2"
3046,324,15,331,125,2831,181,223,2429,0,0,1,0,0,0,0,0,0,0,0,0,"2"
2975,67,12,277,20,3664,232,215,5378,1,0,0,0,0,0,0,0,1,0,0,0,"2"
2913,232,9,242,17,5380,206,248,5459,1,0,0,0,0,0,0,1,0,0,0,0,"2"
2766,31,7,120,15,1326,218,225,2214,0,0,1,0,0,0,0,0,0,0,1,0,"2"
2975,296,23,570,341,1524,151,226,1756,0,0,1,0,0,0,0,0,0,0,0,1,"2"
2688,53,12,342,-39,1332,227,214,3805,1,0,0,0,0,0,0,0,1,0,0,0,"2"
2610,46,19,42,1,940,222,195,6211,1,0,0,0,0,0,0,0,1,0,0,0,"2"
2793,157,17,150,-13,2905,237,240,1579,0,0,1,0,0,0,0,0,0,0,0,0,"2"
2852,88,15,212,21,2301,242,214,2355,1,0,0,0,0,0,0,0,1,0,0,0,"2"
3016,333,7,390,40,5313,203,230,1276,1,0,0,0,0,0,0,0,1,0,0,0,"2"
2902,58,15,618,272,1064,230,207,592,0,0,1,0,0,0,0,0,0,0,0,1,"2"
2574,112,8,180,4,2765,235,231,2584,0,0,1,0,0,0,0,0,0,0,0,0,"2"
2742,70,10,330,107,907,231,221,957,0,0,1,0,0,0,0,0,0,0,0,1,"2"
2995,313,11,700,-39,1597,189,231,2069,0,0,1,0,0,0,0,0,0,0,0,0,"2"
2821,307,25,201,74,1699,145,217,1289,0,0,1,0,0,0,0,0,0,0,0,0,"2"
2637,146,14,30,4,1624,238,238,2632,1,0,0,0,0,0,0,0,0,1,0,0,"2"
2881,8,21,108,24,2532,192,195,1113,0,0,1,0,0,0,0,0,0,0,0,1,"2"
2665,130,7,335,-7,693,232,236,1677,1,0,0,0,0,1,0,0,0,0,0,0,"2"
2862,228,28,150,52,1742,167,252,1019,0,0,1,0,0,0,0,0,0,0,0,0,"2"
2952,63,7,228,33,3795,226,226,5394,1,0,0,0,0,0,0,0,1,0,0,0,"2"
2845,66,8,0,0,3003,229,224,4113,1,0,0,0,0,0,0,1,0,0,0,0,"2"
2870,104,20,150,49,4205,249,210,666,1,0,0,0,0,0,1,0,0,0,0,0,"2"
3084,70,6,430,66,1648,227,228,2292,1,0,0,0,0,0,0,0,1,0,0,0,"2"
2647,355,13,192,50,1406,198,217,1214,1,0,0,0,0,0,0,0,1,0,0,0,"2"
2961,74,13,335,24,3648,235,215,2289,1,0,0,0,0,0,0,0,1,0,0,0,"2"
3069,1,15,870,200,2607,198,211,1891,0,0,1,0,0,0,0,0,0,0,0,0,"2"
2701,49,18,469,34,845,225,198,1473,1,0,0,0,0,0,0,0,1,0,0,0,"2"
2667,31,24,446,-14,1213,205,179,3732,1,0,0,0,0,0,0,0,1,0,0,0,"2"
2751,67,22,437,194,1239,236,189,900,0,0,1,0,0,0,0,0,0,0,0,0,"2"
2879,97,9,67,8,1664,236,227,1087,0,0,1,0,0,0,0,0,0,0,1,0,"2"
2911,211,22,90,-7,1575,196,254,2505,0,0,1,0,0,0,0,0,0,0,0,1,"2"
2895,112,23,210,94,210,252,210,1092,1,0,0,0,0,0,0,0,0,1,0,0,"2"
2897,101,26,210,95,210,252,195,1041,1,0,0,0,0,0,0,0,0,1,0,0,"2"
2941,108,11,330,44,3578,239,227,4601,1,0,0,0,0,1,0,0,0,0,0,0,"2"
2869,39,12,342,-58,566,220,212,2078,1,0,0,0,0,0,0,0,1,0,0,0,"2"
3186,93,5,120,7,5508,227,233,3010,1,0,0,0,0,0,0,0,0,0,0,0,"2"
2750,30,18,212,48,1689,212,197,1148,0,0,1,0,1,0,0,0,0,0,0,0,"2"
2957,56,15,696,159,2885,229,206,551,0,0,1,0,0,0,0,0,0,0,1,0,"2"
2577,147,14,124,38,150,238,238,1642,1,0,0,0,0,0,0,0,0,1,0,0,"2"
2952,42,6,30,-6,4140,221,227,2120,1,0,0,0,0,0,0,0,0,0,0,0,"2"
3317,221,9,834,103,1020,209,249,2452,0,0,1,0,0,0,0,1,0,0,0,0,"2"
2982,45,10,124,14,3682,223,219,5242,1,0,0,0,0,0,0,0,1,0,0,0,"2"
2941,119,12,90,10,1698,240,229,870,0,0,1,0,0,0,0,0,0,0,1,0,"2"
3090,186,17,404,53,6547,221,250,3031,1,0,0,0,0,0,0,0,1,0,0,0,"2"
2688,105,30,30,13,1499,254,187,1044,0,0,1,0,0,0,0,0,0,0,0,0,"2"
2889,23,5,30,0,1489,217,228,2026,1,0,0,0,0,0,0,0,1,0,0,0,"2"
2932,179,10,175,20,4590,225,246,2636,1,0,0,0,0,0,0,0,0,1,0,0,"2"
2890,130,12,218,40,3397,240,233,3517,1,0,0,0,0,0,0,0,0,1,0,0,"2"
2955,249,24,120,34,2629,161,249,2430,0,0,1,0,0,0,0,0,0,0,0,1,"2"
3060,248,19,497,246,1541,176,250,351,0,0,1,0,0,0,0,0,0,0,0,0,"2"
3123,354,26,552,50,3438,167,185,3000,1,0,0,0,0,0,0,0,1,0,0,0,"2"
3138,239,11,324,57,5743,200,249,2595,1,0,0,0,0,0,0,0,0,1,0,0,"2"
2566,351,21,283,48,955,179,200,1725,0,0,1,0,0,0,0,0,0,0,0,1,"2"
3050,45,10,270,-19,3453,223,218,5543,1,0,0,0,0,0,0,0,0,0,0,0,"2"
2950,109,19,67,14,1848,248,216,2791,0,0,1,0,0,0,0,1,0,0,0,0,"2"
2892,75,24,638,219,930,241,189,485,0,0,1,0,0,0,0,0,0,0,0,1,"2"
2904,114,8,484,39,2868,235,232,2142,1,0,0,0,0,0,0,0,1,0,0,0,"2"
3026,12,18,671,11,2529,198,200,2315,0,0,1,0,0,0,0,0,0,0,0,0,"2"
3135,14,4,306,19,2128,216,231,2616,0,0,1,0,0,0,0,0,0,0,1,0,"2"
2782,92,9,216,47,1679,234,227,2282,1,0,0,0,0,1,0,0,0,0,0,0,"2"
2765,101,10,95,9,1865,236,227,1756,1,0,0,0,0,1,0,0,0,0,0,0,"2"
2881,81,21,283,54,1012,243,198,309,1,0,0,0,0,0,0,0,0,1,0,0,"2"
2682,215,22,417,78,2089,192,254,1681,0,0,1,0,1,0,0,0,0,0,0,0,"2"
3227,188,2,424,32,5864,219,240,1842,1,0,0,0,0,0,1,0,0,0,0,0,"2"
2730,157,17,30,7,2700,236,240,2443,1,0,0,0,0,0,0,0,0,1,0,0,"2"
3180,133,22,361,81,255,249,223,4293,0,1,0,0,0,0,1,0,0,0,0,0,"2"
2987,257,4,391,62,382,209,242,1507,0,0,1,0,0,0,0,0,0,0,1,0,"2"
2562,16,12,0,0,1620,210,215,4589,1,0,0,0,0,0,0,0,0,1,0,0,"2"
2970,279,6,67,-13,5269,203,241,2561,1,0,0,0,0,0,0,1,0,0,0,0,"2"
3198,7,22,433,57,2309,188,192,1290,0,0,1,0,0,0,0,0,0,0,1,0,"2"
2746,352,11,212,55,2870,200,221,1184,0,0,1,0,0,0,0,0,0,0,1,0,"2"
2631,121,13,255,30,582,241,229,1383,1,0,0,0,0,1,0,0,0,0,0,0,"2"
3042,97,17,90,19,2644,245,213,1379,0,0,1,0,0,0,0,0,0,0,0,1,"2"
3013,107,13,192,55,524,241,224,1487,0,0,1,0,0,0,0,0,0,0,1,0,"2"
2936,87,14,95,17,4697,240,215,5775,1,0,0,0,0,1,0,0,0,0,0,0,"2"
3182,185,8,661,73,365,222,246,2879,0,0,1,0,0,0,0,0,0,0,0,0,"2"
2888,45,11,30,4,1537,223,217,2646,0,0,1,0,0,0,0,0,0,0,0,0,"2"
3064,127,7,576,-28,5952,232,236,2975,1,0,0,0,0,0,0,0,1,0,0,0,"2"
3042,331,2,247,20,2163,213,236,1215,1,0,0,0,0,0,0,0,1,0,0,0,"2"
2962,45,3,67,0,1259,220,233,2161,1,0,0,0,0,0,0,1,0,0,0,0,"2"
3044,298,18,390,115,5961,166,230,1529,1,0,0,0,0,0,0,0,1,0,0,0,"2"
2851,30,5,459,51,2040,218,228,2033,1,0,0,0,0,0,0,0,1,0,0,0,"2"
3147,189,10,492,57,150,221,248,2664,0,0,1,0,0,0,0,1,0,0,0,0,"2"
2637,112,8,0,0,1852,235,231,1531,1,0,0,0,0,0,0,0,0,0,0,0,"2"
2970,175,13,684,-50,1101,227,247,1578,0,0,1,0,0,0,0,0,0,0,1,0,"2"
3312,264,19,390,83,3342,170,245,1360,0,0,1,0,0,0,0,0,0,0,1,0,"2"
2749,27,10,30,3,335,216,219,2589,0,0,1,0,0,0,0,0,0,0,0,0,"2"
2877,51,31,42,19,968,218,157,631,0,0,1,0,0,0,0,0,0,0,0,0,"2"
2965,40,8,277,24,4713,221,223,3907,1,0,0,0,0,0,0,0,1,0,0,0,"2"
2913,85,19,60,20,3202,244,203,2438,1,0,0,0,0,0,0,0,1,0,0,0,"2"
2845,85,13,67,14,2771,239,217,2167,1,0,0,0,0,0,0,0,0,1,0,0,"2"
2724,83,8,319,35,1915,232,226,5929,1,0,0,0,0,1,0,0,0,0,0,0,"2"
2896,80,13,272,83,3182,237,215,2259,0,0,1,0,0,0,0,0,0,0,0,1,"2"
2579,31,8,67,8,930,218,222,228,1,0,0,0,0,0,0,0,1,0,0,0,"2"
2942,326,11,228,29,3590,193,228,2460,1,0,0,0,0,0,0,0,1,0,0,0,"2"
3194,159,7,446,-15,598,228,242,2259,0,0,1,0,0,0,0,1,0,0,0,0,"2"
2972,235,11,492,63,5824,201,250,3444,1,0,0,0,0,0,0,0,1,0,0,0,"2"
2835,135,8,268,34,2619,234,237,2613,1,0,0,0,0,0,0,0,0,1,0,0,"2"
2828,176,13,698,194,2818,226,247,1849,0,0,1,0,1,0,0,0,0,0,0,0,"2"
3398,303,19,1142,295,3946,164,227,2544,0,0,1,0,0,0,0,0,0,0,0,0,"2"
2841,356,14,218,43,3233,197,214,418,0,0,1,0,0,0,0,0,0,0,0,1,"2"
3129,90,3,277,16,6595,224,234,2389,1,0,0,0,0,0,0,0,1,0,0,0,"2"
2903,0,1,190,3,5295,217,236,4126,1,0,0,0,0,0,0,0,0,0,0,0,"2"
3046,9,5,376,26,4482,215,230,1231,1,0,0,0,0,0,0,0,1,0,0,0,"2"
2617,33,8,0,0,870,219,223,1595,0,0,1,0,0,0,0,0,0,0,0,1,"2"
2934,333,7,457,41,3342,205,232,1830,1,0,0,0,0,0,0,1,0,0,0,0,"2"
2932,276,27,150,42,5131,138,234,1321,1,0,0,0,0,0,0,0,1,0,0,0,"2"
2929,248,21,400,31,5651,170,250,5979,1,0,0,0,0,0,0,0,1,0,0,0,"2"
2955,290,6,201,57,3474,204,239,1593,1,0,0,0,0,0,0,0,1,0,0,0,"2"
2592,331,22,85,31,1159,163,207,711,1,0,0,0,0,0,0,0,1,0,0,0,"2"
2901,153,15,277,49,3362,237,240,3526,1,0,0,0,0,0,0,0,0,1,0,0,"2"
2884,55,20,433,188,443,228,193,1557,1,0,0,0,0,0,0,0,1,0,0,0,"2"
2773,34,25,0,0,1874,208,178,2828,1,0,0,0,0,0,0,1,0,0,0,0,"2"
2847,52,19,127,34,3024,226,197,2052,0,0,1,0,0,0,0,0,0,0,0,1,"2"
2877,123,16,85,23,5006,245,227,4400,1,0,0,0,0,0,0,0,1,0,0,0,"2"
2733,45,9,30,-1,1273,223,220,716,0,0,1,0,0,0,0,0,0,0,0,0,"2"
2975,313,8,309,68,1595,198,234,875,0,0,1,0,0,0,0,0,0,0,0,0,"2"
2904,70,18,124,34,4181,237,203,2912,1,0,0,0,0,0,0,0,0,1,0,0,"2"
2915,181,15,272,29,1764,224,248,1681,0,0,1,0,0,0,0,0,0,0,0,1,"2"
