"Elevation","Aspect","Slope","Horizontal_Distance_To_Roadways","Hillshade_9am","Hillshade_Noon","Horizontal_Distance_To_Fire_Points","Wilderness_Area1","Wilderness_Area2","Wilderness_Area3","Wilderness_Area4","Soil_Type10","Soil_Type12","Soil_Type22","Soil_Type23","Soil_Type29","Soil_Type30","Soil_Type32","Soil_Type33","Cover_Type","Cover_Type"
2706,212,28,2244,184,252,589,0,0,1,0,0,0,0,0,0,0,0,0,"3","3"
2073,68,24,598,236,186,212,0,0,0,1,0,0,0,0,0,0,0,0,"3","3"
2211,281,31,450,123,226,323,0,0,0,1,1,0,0,0,0,0,0,0,"3","3"
2844,85,13,3207,239,217,1566,0,0,1,0,0,0,0,0,0,0,0,0,"3","3"
1951,82,22,150,244,194,726,0,0,0,1,0,0,0,0,0,0,0,0,"3","3"
2684,139,10,525,236,237,124,0,0,1,0,0,0,0,0,0,0,0,0,"3","3"
2478,156,16,503,237,240,1195,0,0,1,0,0,0,0,0,0,0,0,0,"3","3"
2130,318,36,285,108,184,162,0,0,0,1,1,0,0,0,0,0,0,0,"3","3"
2764,130,11,2647,238,234,2079,0,0,1,0,1,0,0,0,0,0,0,0,"3","3"
2328,271,24,604,151,239,1816,0,0,0,1,0,0,0,0,0,0,0,0,"3","3"
2435,102,24,1252,252,201,708,0,0,0,1,0,0,0,0,0,0,0,0,"3","3"
2082,87,37,210,244,154,300,0,0,0,1,0,0,0,0,0,0,0,0,"3","3"
2563,192,21,1906,213,251,1689,0,0,1,0,0,0,0,0,0,0,0,0,"3","3"
2498,64,16,242,233,206,1343,0,0,1,0,1,0,0,0,0,0,0,0,"3","3"
2486,239,20,459,178,252,1140,0,0,1,0,0,0,0,0,0,0,0,0,"3","3"
2302,76,16,932,238,209,335,0,0,0,1,1,0,0,0,0,0,0,0,"3","3"
2099,1,33,295,155,161,182,0,0,0,1,1,0,0,0,0,0,0,0,"3","3"
2134,138,27,470,249,219,866,0,0,0,1,0,0,0,0,0,0,0,0,"3","3"
2594,95,8,1546,234,228,1110,0,0,1,0,0,0,0,0,0,0,0,0,"3","3"
2687,227,31,2934,161,250,1342,0,0,1,0,0,0,0,0,0,0,0,0,"3","3"
2574,110,22,1516,251,210,875,0,0,1,0,0,0,0,0,0,0,0,0,"3","3"
2401,274,3,1154,211,240,1136,0,0,0,1,0,0,0,0,0,0,0,0,"3","3"
2525,258,26,480,148,244,1131,0,0,1,0,0,0,0,0,0,0,0,0,"3","3"
2574,357,5,1289,213,231,1236,0,0,1,0,0,0,0,0,0,0,0,0,"3","3"
2741,117,13,1601,242,228,1087,0,0,1,0,0,0,0,0,0,0,0,0,"3","3"
2180,86,26,153,247,187,480,0,0,0,1,0,0,0,0,0,0,0,0,"3","3"
1958,90,24,272,248,194,912,0,0,0,1,0,0,0,0,0,0,0,0,"3","3"
2434,299,23,644,151,225,1642,0,0,0,1,1,0,0,0,0,0,0,0,"3","3"
2447,129,21,395,249,222,902,0,0,1,0,0,0,0,0,0,0,0,0,"3","3"
2660,105,30,2288,254,187,2508,0,0,1,0,0,0,0,0,0,0,0,0,"3","3"
2004,69,16,180,235,206,212,0,0,0,1,0,0,0,0,0,0,0,0,"3","3"
1982,318,43,108,78,163,201,0,0,0,1,1,0,0,0,0,0,0,0,"3","3"
2557,175,15,1020,227,247,1276,0,0,1,0,0,0,0,0,0,0,0,0,"3","3"
1987,144,21,190,244,231,488,0,0,0,1,0,0,0,0,0,0,0,0,"3","3"
2327,3,17,1213,195,206,938,0,0,0,1,0,0,0,0,0,0,0,0,"3","3"
2514,319,10,95,194,231,1765,0,0,0,1,0,0,0,0,0,0,0,0,"3","3"
2623,32,11,2084,218,217,577,0,0,1,0,0,0,0,0,0,0,0,0,"3","3"
2104,278,19,443,164,240,247,0,0,0,1,0,0,0,0,0,0,0,0,"3","3"
2537,177,35,1290,212,234,1092,0,0,1,0,0,0,0,0,0,0,0,0,"3","3"
2256,47,17,743,224,200,466,0,0,0,1,1,0,0,0,0,0,0,0,"3","3"
2564,44,28,1302,213,167,636,0,0,1,0,1,0,0,0,0,0,0,0,"3","3"
2432,147,18,792,242,235,1008,0,0,0,1,0,0,0,0,0,0,0,0,"3","3"
2337,274,23,350,152,238,630,0,0,0,1,1,0,0,0,0,0,0,0,"3","3"
2603,84,9,1566,233,225,1054,0,0,1,0,0,0,0,0,0,0,0,0,"3","3"
2402,103,22,636,251,205,594,0,0,0,1,0,0,0,0,0,0,0,0,"3","3"
2384,95,9,1131,234,227,750,0,0,0,1,0,0,0,0,0,0,0,0,"3","3"
2197,352,26,1080,166,187,558,0,0,0,1,1,0,0,0,0,0,0,0,"3","3"
2361,329,31,170,132,187,124,0,0,0,1,1,0,0,0,0,0,0,0,"3","3"
2108,182,24,604,219,247,914,0,0,0,1,0,0,0,0,0,0,0,0,"3","3"
2533,135,11,1222,237,235,1470,0,0,1,0,0,0,0,0,0,0,0,0,"3","3"
2548,120,13,967,242,229,1487,0,0,1,0,0,0,0,0,0,0,0,0,"3","3"
2021,75,19,430,240,200,552,0,0,0,1,0,0,0,0,0,0,0,0,"3","3"
2722,161,12,2356,232,243,2352,0,0,1,0,0,0,0,0,0,0,0,0,"3","3"
2433,73,29,1559,239,171,417,0,0,1,0,1,0,0,0,0,0,0,0,"3","3"
2364,12,16,443,202,205,1008,0,0,0,1,1,0,0,0,0,0,0,0,"3","3"
2099,17,34,973,172,149,331,0,0,0,1,1,0,0,0,0,0,0,0,"3","3"
2590,180,9,570,224,246,577,0,0,1,0,0,0,0,0,0,0,0,0,"3","3"
2589,120,19,362,249,220,285,0,0,1,0,0,0,0,0,0,0,0,0,"3","3"
2197,321,19,1158,169,218,1158,0,0,0,1,1,0,0,0,0,0,0,0,"3","3"
2415,161,25,120,236,237,815,0,0,1,0,0,0,0,0,0,0,0,0,"3","3"
2317,180,27,969,219,244,391,0,0,0,1,0,0,0,0,0,0,0,0,"3","3"
2582,222,24,2227,183,254,313,0,0,1,0,0,0,0,0,0,0,0,0,"3","3"
2879,253,11,3408,194,248,1756,0,0,1,0,0,0,0,0,0,0,0,0,"3","3"
2116,278,23,842,152,237,258,0,0,0,1,0,0,0,0,0,0,0,0,"3","3"
2425,162,23,1170,235,238,1587,0,0,1,0,0,0,0,0,0,0,0,0,"3","3"
2607,205,24,1333,198,253,1392,0,0,1,0,0,0,0,0,0,0,0,0,"3","3"
2210,194,8,540,219,247,212,0,0,0,1,0,0,0,0,0,0,0,0,"3","3"
2339,72,14,366,235,213,700,0,0,1,0,0,0,0,0,0,0,0,0,"3","3"
2587,219,20,1276,193,254,960,0,0,1,0,0,0,0,0,0,0,0,0,"3","3"
2568,47,22,930,221,185,1019,0,0,1,0,0,0,0,0,0,0,0,0,"3","3"
2625,14,12,2155,209,216,516,0,0,1,0,0,0,0,0,0,0,0,0,"3","3"
2234,299,26,793,139,220,1542,0,0,0,1,1,0,0,0,0,0,0,0,"3","3"
2256,359,19,864,188,202,516,0,0,0,1,1,0,0,0,0,0,0,0,"3","3"
2388,78,19,671,240,203,774,0,0,0,1,0,0,0,0,0,0,0,0,"3","3"
1947,73,13,192,235,213,866,0,0,0,1,0,0,0,0,0,0,0,0,"3","3"
2368,19,25,1385,192,178,684,0,0,0,1,1,0,0,0,0,0,0,0,"3","3"
2535,134,15,301,242,232,384,0,0,1,0,0,0,0,0,0,0,0,0,"3","3"
2418,308,29,234,127,207,1552,0,0,0,1,1,0,0,0,0,0,0,0,"3","3"
2483,297,13,541,184,236,1677,0,0,0,1,0,0,0,0,0,0,0,0,"3","3"
2576,337,30,283,142,184,872,0,0,0,1,1,0,0,0,0,0,0,0,"3","3"
2178,296,11,1179,188,237,518,0,0,0,1,1,0,0,0,0,0,0,0,"3","3"
2571,162,15,573,233,243,649,0,0,1,0,0,0,0,0,0,0,0,0,"3","3"
2566,134,22,1184,248,225,1687,0,0,1,0,0,0,0,0,0,0,0,0,"3","3"
1988,50,16,277,225,204,433,0,0,0,1,0,0,0,0,0,0,0,0,"3","3"
2050,24,39,216,170,130,459,0,0,0,1,1,0,0,0,0,0,0,0,"3","3"
2718,153,8,2572,231,241,1100,0,0,1,0,0,0,0,0,0,0,0,0,"3","3"
2551,19,11,1034,212,217,1084,0,0,1,0,0,0,0,0,0,0,0,0,"3","3"
2416,124,29,339,253,204,824,0,0,1,0,0,0,0,0,0,0,0,0,"3","3"
2452,168,15,743,230,245,836,0,0,0,1,0,0,0,0,0,0,0,0,"3","3"
2433,103,16,192,245,218,516,0,0,0,1,0,0,0,0,0,0,0,0,"3","3"
2557,70,5,1087,225,230,1187,0,0,1,0,0,0,0,0,0,0,0,0,"3","3"
2154,295,9,1233,195,238,569,0,0,0,1,1,0,0,0,0,0,0,0,"3","3"
2266,133,37,967,249,196,870,0,0,0,1,0,0,0,0,0,0,0,0,"3","3"
2402,351,10,361,203,224,306,0,0,0,1,1,0,0,0,0,0,0,0,"3","3"
2429,276,19,331,165,240,899,0,0,0,1,0,0,0,0,0,0,0,0,"3","3"
2518,177,21,1366,225,247,1312,0,0,1,0,0,0,0,0,0,0,0,0,"3","3"
2481,96,23,899,250,199,759,0,0,0,1,0,0,0,0,0,0,0,0,"3","3"
1998,81,14,351,238,215,516,0,0,0,1,0,0,0,0,0,0,0,0,"3","3"
2020,332,5,553,209,234,430,0,0,0,1,0,0,0,0,0,0,0,0,"3","3"
2160,38,31,604,202,155,618,0,0,0,1,1,0,0,0,0,0,0,0,"3","3"
2565,232,19,2501,186,253,642,0,0,1,0,0,0,0,0,0,0,0,0,"3","3"
2125,349,33,319,141,166,424,0,0,0,1,1,0,0,0,0,0,0,0,"3","3"
2419,314,16,1300,175,226,702,0,0,0,1,1,0,0,0,0,0,0,0,"3","3"
2242,32,33,760,194,151,371,0,0,0,1,1,0,0,0,0,0,0,0,"3","3"
2439,234,14,1087,195,252,1357,0,0,0,1,0,0,0,0,0,0,0,0,"3","3"
2448,355,19,361,185,202,285,0,0,0,1,1,0,0,0,0,0,0,0,"3","3"
2634,207,29,2034,188,252,2054,0,0,1,0,0,0,0,0,0,0,0,0,"3","3"
2369,356,19,1075,185,202,42,0,0,0,1,1,0,0,0,0,0,0,0,"3","3"
2402,53,5,1224,223,229,892,0,0,1,0,1,0,0,0,0,0,0,0,"3","3"
2325,12,30,1350,175,164,878,0,0,0,1,1,0,0,0,0,0,0,0,"3","3"
2253,358,36,1170,143,152,604,0,0,0,1,1,0,0,0,0,0,0,0,"3","3"
2355,113,22,1243,251,212,967,0,0,0,1,0,0,0,0,0,0,0,0,"3","3"
2869,108,11,2933,239,227,1710,0,0,1,0,1,0,0,0,0,0,0,0,"3","3"
2549,345,15,1328,190,216,1112,0,0,1,0,1,0,0,0,0,0,0,0,"3","3"
2637,164,21,1637,234,241,2308,0,0,1,0,0,0,0,0,0,0,0,0,"3","3"
2281,318,28,957,136,203,190,0,0,0,1,1,0,0,0,0,0,0,0,"3","3"
2607,128,11,2089,238,233,2215,0,0,1,0,0,0,0,0,0,0,0,0,"3","3"
2405,349,4,990,213,233,1116,0,0,0,1,0,0,0,0,0,0,0,0,"3","3"
2436,240,23,150,169,252,421,0,0,0,1,1,0,0,0,0,0,0,0,"3","3"
2573,243,8,2359,203,247,458,0,0,1,0,0,0,0,0,0,0,0,0,"3","3"
2643,219,33,2809,165,249,1180,0,0,1,0,0,0,0,0,0,0,0,0,"3","3"
2251,346,30,1170,147,177,579,0,0,0,1,1,0,0,0,0,0,0,0,"3","3"
2672,220,12,1888,206,251,430,0,0,1,0,0,0,0,0,0,0,0,0,"3","3"
2447,340,16,1087,184,214,942,0,0,0,1,0,0,0,0,0,0,0,0,"3","3"
2407,271,16,67,178,244,589,0,0,0,1,1,0,0,0,0,0,0,0,"3","3"
2676,117,11,738,238,230,1318,0,0,1,0,0,0,0,0,0,0,0,0,"3","3"
2405,318,6,1544,205,235,469,0,0,1,0,1,0,0,0,0,0,0,0,"3","3"
2560,211,18,1345,202,254,1173,0,0,1,0,0,0,0,0,0,0,0,0,"3","3"
2117,331,30,1260,135,187,983,0,0,0,1,0,0,0,0,0,0,0,0,"3","3"
2442,107,22,942,251,209,1018,0,0,0,1,0,0,0,0,0,0,0,0,"3","3"
2619,186,38,2412,197,235,983,0,0,1,0,0,0,0,0,0,0,0,0,"3","3"
2125,291,23,339,149,229,408,0,0,0,1,1,0,0,0,0,0,0,0,"3","3"
1985,77,37,120,238,148,400,0,0,0,1,0,0,0,0,0,0,0,0,"3","3"
2509,185,28,2084,212,246,907,0,0,1,0,0,0,0,0,0,0,0,0,"3","3"
2243,75,14,1530,236,213,150,0,0,0,1,1,0,0,0,0,0,0,0,"3","3"
2299,308,37,1224,99,191,474,0,0,0,1,1,0,0,0,0,0,0,0,"3","3"
2116,121,32,433,254,195,883,0,0,0,1,0,0,0,0,0,0,0,0,"3","3"
2322,12,30,1290,176,166,738,0,0,0,1,1,0,0,0,0,0,0,0,"3","3"
2403,265,29,272,136,238,808,0,0,0,1,1,0,0,0,0,0,0,0,"3","3"
2584,104,18,1513,248,214,1146,0,0,1,0,0,0,0,0,0,0,0,0,"3","3"
2595,133,15,2078,243,231,1549,0,0,1,0,0,0,0,0,0,0,0,0,"3","3"
2477,316,14,408,182,227,685,0,0,0,1,1,0,0,0,0,0,0,0,"3","3"
2592,118,20,1482,249,218,2136,0,0,1,0,0,0,0,0,0,0,0,0,"3","3"
2311,241,14,854,192,251,95,0,0,0,1,0,0,0,0,0,0,0,0,"3","3"
2322,290,20,404,159,233,1573,0,0,0,1,1,0,0,0,0,0,0,0,"3","3"
2632,184,8,2012,222,245,446,0,0,1,0,0,0,0,0,0,0,0,0,"3","3"
2430,75,10,309,233,221,404,0,0,0,1,0,0,0,0,0,0,0,0,"3","3"
2247,27,16,721,211,203,474,0,0,0,1,1,0,0,0,0,0,0,0,"3","3"
2609,180,15,1273,224,248,1307,0,0,1,0,0,0,0,0,0,0,0,0,"3","3"
2214,28,30,648,194,162,1652,0,0,0,1,1,0,0,0,0,0,0,0,"3","3"
2671,103,22,2275,251,205,2548,0,0,1,0,0,0,0,0,0,0,0,0,"3","3"
2261,319,28,892,137,201,228,0,0,0,1,1,0,0,0,0,0,0,0,"3","3"
2389,67,21,553,236,193,1159,0,0,0,1,1,0,0,0,0,0,0,0,"3","3"
2243,310,33,426,116,199,616,0,0,0,1,1,0,0,0,0,0,0,0,"3","3"
2112,241,30,300,150,248,42,0,0,0,1,0,0,0,0,0,0,0,0,"3","3"
2299,62,27,1480,230,173,150,0,0,0,1,1,0,0,0,0,0,0,0,"3","3"
2348,89,21,182,246,202,1031,0,0,1,0,0,0,0,0,0,0,0,0,"3","3"
2688,122,12,2325,240,230,882,0,0,1,0,0,0,0,0,0,0,0,0,"3","3"
2756,341,9,1614,201,226,1919,0,0,1,0,0,0,0,0,0,0,0,0,"3","3"
2313,319,36,1321,108,183,1080,0,0,0,1,1,0,0,0,0,0,0,0,"3","3"
2448,39,28,1653,208,167,306,0,0,1,0,1,0,0,0,0,0,0,0,"3","3"
2587,165,17,914,233,243,1410,0,0,1,0,0,0,0,0,0,0,0,0,"3","3"
2479,332,16,1302,181,218,785,0,0,1,0,0,0,0,0,0,0,0,0,"3","3"
2446,146,16,680,240,236,752,0,0,0,1,0,0,0,0,0,0,0,0,"3","3"
2493,239,15,1015,191,252,666,0,0,1,0,0,0,0,0,0,0,0,0,"3","3"
2004,7,35,120,156,148,182,0,0,0,1,1,0,0,0,0,0,0,0,"3","3"
2179,153,27,666,240,230,691,0,0,0,1,0,0,0,0,0,0,0,0,"3","3"
2617,190,21,1191,215,251,900,0,0,1,0,0,0,0,0,0,0,0,0,"3","3"
2718,98,19,2445,247,209,2263,0,0,1,0,1,0,0,0,0,0,0,0,"3","3"
2150,297,20,532,159,229,255,0,0,0,1,0,0,0,0,0,0,0,0,"3","3"
2606,350,13,582,197,218,849,0,0,1,0,0,0,0,0,0,0,0,0,"3","3"
2391,34,19,570,214,194,474,0,0,0,1,0,0,0,0,0,0,0,0,"3","3"
2310,320,16,721,178,224,592,0,0,0,1,0,0,0,0,0,0,0,0,"3","3"
2564,292,9,883,194,238,1082,0,0,1,0,0,0,0,0,0,0,0,0,"3","3"
2370,105,34,1277,253,176,679,0,0,0,1,0,0,0,0,0,0,0,0,"3","3"
2231,342,26,636,156,190,1612,0,0,0,1,1,0,0,0,0,0,0,0,"3","3"
2509,172,26,2173,227,242,860,0,0,1,0,0,0,0,0,0,0,0,0,"3","3"
2220,326,30,1114,133,192,726,0,0,0,1,1,0,0,0,0,0,0,0,"3","3"
2621,116,20,1634,249,217,1140,0,0,1,0,0,0,0,0,0,0,0,0,"3","3"
2552,58,6,1100,224,228,904,0,0,0,1,0,0,0,0,0,0,0,0,"3","3"
2811,144,23,2635,245,228,2010,0,0,1,0,0,0,0,0,0,0,0,0,"3","3"
2673,154,21,2073,240,236,2482,0,0,1,0,0,0,0,0,0,0,0,0,"3","3"
2004,325,19,60,168,215,510,0,0,0,1,0,0,0,0,0,0,0,0,"3","3"
2074,306,27,458,134,212,488,0,0,0,1,1,0,0,0,0,0,0,0,"3","3"
2648,104,12,2263,241,224,2448,0,0,1,0,0,0,0,0,0,0,0,0,"3","3"
2773,54,8,2431,225,223,2207,0,0,1,0,0,0,0,0,0,0,1,0,"3","3"
2271,290,45,1400,62,188,1061,0,0,0,1,1,0,0,0,0,0,0,0,"3","3"
2180,348,24,1189,168,193,458,0,0,0,1,1,0,0,0,0,0,0,0,"3","3"
2541,242,33,1426,137,244,1249,0,0,1,0,0,0,0,0,0,0,0,0,"3","3"
2499,163,13,1632,232,243,513,0,0,1,0,0,0,0,0,0,0,0,0,"3","3"
2078,289,11,730,188,239,127,0,0,0,1,0,0,0,0,0,0,0,0,"3","3"
2301,218,31,658,170,251,805,0,0,0,1,0,0,0,0,0,0,0,0,"3","3"
2514,90,31,1382,249,175,942,0,0,1,0,0,0,0,0,0,0,0,0,"3","3"
2607,102,13,484,242,222,1170,0,0,1,0,0,0,0,0,0,0,0,0,"3","3"
2338,321,22,693,157,212,424,0,0,0,1,1,0,0,0,0,0,0,0,"3","3"
2351,112,19,1371,249,216,902,0,0,0,1,0,0,0,0,0,0,0,0,"3","3"
2339,176,7,134,224,244,789,0,0,0,1,0,0,0,0,0,0,0,0,"3","3"
2086,282,30,480,124,225,283,0,0,0,1,1,0,0,0,0,0,0,0,"3","3"
2492,228,33,360,155,248,1020,0,0,1,0,0,0,0,0,0,0,0,0,"3","3"
2372,291,30,792,122,219,300,0,0,0,1,1,0,0,0,0,0,0,0,"3","3"
2217,333,29,1434,141,188,808,0,0,0,1,1,0,0,0,0,0,0,0,"3","3"
2309,354,6,997,209,229,859,0,0,0,1,0,0,0,0,0,0,0,0,"3","3"
2449,173,14,721,228,246,808,0,0,0,1,0,0,0,0,0,0,0,0,"3","3"
2645,79,8,1027,231,226,932,0,0,1,0,0,0,0,0,0,0,0,0,"3","3"
2517,132,17,1348,245,228,1455,0,0,1,0,0,0,0,0,0,0,0,0,"3","3"
1973,80,29,270,243,176,1012,0,0,0,1,0,0,0,0,0,0,0,0,"3","3"
2164,29,31,1337,192,155,1371,0,0,0,1,1,0,0,0,0,0,0,0,"3","3"
2547,203,24,2003,199,253,892,0,0,1,0,0,0,0,0,0,0,0,0,"3","3"
2233,107,32,1381,254,184,703,0,0,0,1,0,0,0,0,0,0,0,0,"3","3"
2247,329,30,1356,135,189,1036,0,0,0,1,1,0,0,0,0,0,0,0,"3","3"
2559,183,16,1316,223,249,424,0,0,1,0,0,0,0,0,0,0,0,0,"3","3"
2577,126,7,1339,232,236,1299,0,0,1,0,0,0,0,0,0,0,0,0,"3","3"
2709,193,21,1739,213,251,1237,0,0,1,0,0,0,0,0,0,0,0,0,"3","3"
2207,342,28,1433,153,187,769,0,0,0,1,1,0,0,0,0,0,0,0,"3","3"
2275,3,15,600,198,209,603,0,0,0,1,1,0,0,0,0,0,0,0,"3","3"
2115,332,18,376,175,214,566,0,0,0,1,1,0,0,0,0,0,0,0,"3","3"
1981,34,38,108,187,133,283,0,0,0,1,1,0,0,0,0,0,0,0,"3","3"
2676,135,5,1829,228,238,2356,0,0,1,0,0,0,0,0,0,0,0,0,"3","3"
2777,297,11,1612,189,237,1850,0,0,1,0,0,0,0,0,0,0,0,0,"3","3"
2288,317,12,807,189,230,755,0,0,0,1,0,0,0,0,0,0,0,0,"3","3"
2631,98,23,2215,250,200,2383,0,0,1,0,0,0,0,0,0,0,0,0,"3","3"
2524,35,20,934,213,191,1026,0,0,0,1,1,0,0,0,0,0,0,0,"3","3"
2382,111,21,459,250,213,1082,0,0,0,1,0,0,0,0,0,0,0,0,"3","3"
2180,351,28,503,159,180,361,0,0,0,1,1,0,0,0,0,0,0,0,"3","3"
2588,218,20,2190,195,254,309,0,0,1,0,0,0,0,0,0,0,0,0,"3","3"
2645,214,20,2006,198,254,2096,0,0,1,0,0,0,0,0,0,0,0,0,"3","3"
2331,112,13,874,242,226,342,0,0,0,1,0,0,0,0,0,0,0,0,"3","3"
2562,177,5,1261,222,242,1312,0,0,1,0,0,0,0,0,0,0,0,0,"3","3"
2307,9,19,426,195,198,525,0,0,0,1,1,0,0,0,0,0,0,0,"3","3"
2099,342,35,124,130,166,939,0,0,0,1,1,0,0,0,0,0,0,0,"3","3"
2315,87,9,618,233,226,780,0,0,0,1,0,0,0,0,0,0,0,0,"3","3"
2564,140,31,446,248,214,1146,0,0,1,0,0,0,0,0,0,0,0,0,"3","3"
2564,346,19,854,180,206,1170,0,0,0,1,1,0,0,0,0,0,0,0,"3","3"
2606,285,7,808,202,240,1061,0,0,0,1,0,0,0,0,0,0,0,0,"3","3"
2464,124,23,420,251,217,1132,0,0,1,0,0,0,0,0,0,0,0,0,"3","3"
2644,127,19,691,248,224,1260,0,0,1,0,0,0,0,0,0,0,0,0,"3","3"
2570,139,18,1595,244,231,1503,0,0,1,0,0,0,0,0,0,0,0,0,"3","3"
2404,101,10,685,236,227,1050,0,0,0,1,0,0,0,0,0,0,0,0,"3","3"
2296,124,20,339,249,221,745,0,0,0,1,0,0,0,0,0,0,0,0,"3","3"
2291,345,31,633,144,174,242,0,0,0,1,1,0,0,0,0,0,0,0,"3","3"
2231,67,13,1256,232,215,685,0,0,0,1,1,0,0,0,0,0,0,0,"3","3"
2747,47,11,2413,224,217,2241,0,0,1,0,0,0,0,0,0,0,0,0,"3","3"
2580,103,15,342,244,219,212,0,0,1,0,0,0,0,0,0,0,0,0,"3","3"
2283,144,4,633,226,239,459,0,0,0,1,0,0,0,0,0,0,0,0,"3","3"
2224,292,34,592,108,211,1485,0,0,0,1,1,0,0,0,0,0,0,0,"3","3"
2320,85,5,240,228,231,1566,0,0,0,1,0,0,0,0,0,0,0,0,"3","3"
2325,277,27,1048,138,234,228,0,0,0,1,0,0,0,0,0,0,0,0,"3","3"
2626,36,11,870,219,215,780,0,0,1,0,0,0,0,0,0,0,0,0,"3","3"
2455,347,17,1761,185,210,297,0,0,1,0,1,0,0,0,0,0,0,0,"3","3"
2684,162,10,2358,231,243,969,0,0,1,0,0,0,0,0,0,0,0,0,"3","3"
2446,190,25,1194,211,250,1050,0,0,1,0,0,0,0,0,0,0,0,0,"3","3"
2285,328,25,1226,152,202,421,0,0,0,1,1,0,0,0,0,0,0,0,"3","3"
2600,194,8,2349,219,247,424,0,0,1,0,0,0,0,0,0,0,0,0,"3","3"
2733,209,8,2694,214,248,1173,0,0,1,0,0,0,0,0,0,0,0,0,"3","3"
2466,326,14,376,184,224,360,0,0,0,1,1,0,0,0,0,0,0,0,"3","3"
2506,305,18,446,167,227,684,0,0,0,1,0,0,0,0,0,0,0,0,"3","3"
2621,101,35,1506,252,172,1291,0,0,1,0,0,0,0,0,0,0,0,0,"3","3"
2270,15,31,1507,177,162,1024,0,0,0,1,1,0,0,0,0,0,0,0,"3","3"
2352,101,14,362,243,220,750,0,0,1,0,0,0,0,0,0,0,0,0,"3","3"
2298,319,18,450,170,220,1544,0,0,0,1,0,0,0,0,0,0,0,0,"3","3"
2282,319,28,816,137,202,560,0,0,0,1,1,0,0,0,0,0,0,0,"3","3"
2214,315,19,1146,165,220,592,0,0,0,1,0,0,0,0,0,0,0,0,"3","3"
2176,72,25,1370,239,184,313,0,0,0,1,0,0,0,0,0,0,0,0,"3","3"
2148,153,21,426,240,236,495,0,0,0,1,0,0,0,0,0,0,0,0,"3","3"
2111,307,39,342,88,185,484,0,0,0,1,1,0,0,0,0,0,0,0,"3","3"
2407,221,16,816,200,253,1209,0,0,1,0,0,0,0,0,0,0,0,0,"3","3"
2096,284,14,417,180,240,481,0,0,0,1,1,0,0,0,0,0,0,0,"3","3"
2205,324,30,1050,131,193,760,0,0,0,1,1,0,0,0,0,0,0,0,"3","3"
2404,160,26,124,236,235,874,0,0,1,0,0,0,0,0,0,0,0,0,"3","3"
2345,332,30,150,138,188,95,0,0,0,1,1,0,0,0,0,0,0,0,"3","3"
2426,79,12,1020,236,218,1173,0,0,0,1,0,0,0,0,0,0,0,0,"3","3"
2370,127,5,1426,228,237,467,0,0,0,1,0,0,0,0,0,0,0,0,"3","3"
2443,58,15,765,230,207,757,0,0,0,1,0,0,0,0,0,0,0,0,"3","3"
2587,149,11,1239,235,239,1716,0,0,1,0,0,0,0,0,0,0,0,0,"3","3"
2558,124,10,1320,238,233,1350,0,0,1,0,0,0,0,0,0,0,0,0,"3","3"
2475,24,9,175,215,220,1818,0,0,0,1,0,0,0,0,0,0,0,0,"3","3"
2106,46,28,684,215,167,792,0,0,0,1,0,0,0,0,0,0,0,0,"3","3"
2666,99,24,2430,251,200,2408,0,0,1,0,0,0,0,0,0,0,0,0,"3","3"
2594,158,13,859,234,242,1473,0,0,1,0,0,0,0,0,0,0,0,0,"3","3"
2360,226,26,641,175,253,571,0,0,0,1,0,0,0,0,0,0,0,0,"3","3"
2327,131,33,757,251,203,730,0,0,0,1,0,0,0,0,0,0,0,0,"3","3"
2312,103,15,67,244,220,180,0,0,0,1,0,0,0,0,0,0,0,0,"3","3"
2233,12,32,810,170,156,323,0,0,0,1,1,0,0,0,0,0,0,0,"3","3"
2551,59,13,1419,230,211,1406,0,0,1,0,0,0,0,0,0,0,0,0,"3","3"
2466,330,19,721,173,214,1537,0,0,0,1,0,0,0,0,0,0,0,0,"3","3"
2334,346,6,30,209,231,760,0,0,0,1,0,0,0,0,0,0,0,0,"3","3"
2352,359,17,942,193,207,1358,0,0,0,1,1,0,0,0,0,0,0,0,"3","3"
2676,100,25,2388,251,198,2413,0,0,1,0,0,0,0,0,0,0,0,0,"3","3"
2036,94,39,190,247,152,474,0,0,0,1,0,0,0,0,0,0,0,0,"3","3"
2237,271,30,660,127,233,1578,0,0,0,1,1,0,0,0,0,0,0,0,"3","3"
2197,296,34,1452,109,208,874,0,0,0,1,1,0,0,0,0,0,0,0,"3","3"
2284,3,18,594,193,203,458,0,0,0,1,0,0,0,0,0,0,0,0,"3","3"
2315,134,14,1082,241,233,182,0,0,0,1,0,0,0,0,0,0,0,0,"3","3"
2448,154,19,212,239,238,997,0,0,1,0,0,0,0,0,0,0,0,0,"3","3"
2857,224,29,3368,170,252,1727,0,0,1,0,0,0,0,0,0,0,0,0,"3","3"
2119,32,39,297,181,127,182,0,0,0,1,1,0,0,0,0,0,0,0,"3","3"
2002,348,13,60,194,217,604,0,0,0,1,0,0,0,0,0,0,0,0,"3","3"
2405,37,22,600,214,186,457,0,0,0,1,0,0,0,0,0,0,0,0,"3","3"
2363,268,23,361,155,242,691,0,0,0,1,1,0,0,0,0,0,0,0,"3","3"
2722,114,17,2524,247,220,2193,0,0,1,0,1,0,0,0,0,0,0,0,"3","3"
2508,179,30,313,217,241,964,0,0,1,0,0,0,0,0,0,0,0,0,"3","3"
